address_id,customer_id,address_type,country,emirate,city,area,street_address,building_name,flat_or_villa_no,po_box,postal_code,address_status
ADDR000213,CUST00112,UAE Residence,United Arab Emirates,Dubai,Dubai,Jumeirah,28 Jumeirah Street,Building 42,2186,24620,,Active
ADDR000214,CUST00112,Home Country,Egypt,,Old Town,Market Area,"House 351, Street 40",,,,187431,Active
ADDR000215,CUST00113,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Fujairah City,94 Fujairah City Street,Building 129,2104,39961,,Active
ADDR000216,CUST00113,Home Country,Pakistan,,Metro City,Market Area,"House 51, Street 38",,,,676659,Active
ADDR000217,CUST00114,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Rolla,73 Rolla Street,Building 20,1420,68019,,Active
ADDR000218,CUST00114,Home Country,Pakistan,,Metro City,Town Center,"House 223, Street 50",,,,607559,Active
ADDR000219,CUST00115,UAE Residence,United Arab Emirates,Dubai,Dubai,Deira,46 Deira Street,Building 36,2414,77350,,Active
ADDR000220,CUST00115,Home Country,Egypt,,Old Town,Town Center,"House 1, Street 29",,,,774726,Active
ADDR000221,CUST00116,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,77 Al Reem Island Street,Building 190,432,58910,,Active
ADDR000222,CUST00116,Home Country,Pakistan,,Metro City,Main Area,"House 131, Street 18",,,,433233,Active
ADDR000223,CUST00117,UAE Residence,United Arab Emirates,Dubai,Dubai,Deira,23 Deira Street,Building 2,637,94698,,Active
ADDR000224,CUST00117,Home Country,Egypt,,Old Town,Market Area,"House 287, Street 32",,,,681908,Active
ADDR000225,CUST00118,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Nakheel,28 Al Nakheel Street,Building 191,1369,93617,,Active
ADDR000226,CUST00118,Home Country,Nepal,,Central District,Main Area,"House 88, Street 39",,,,431568,Active
ADDR000227,CUST00119,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,58 Al Dhait Street,Building 195,1725,16190,,Active
ADDR000228,CUST00119,Home Country,Sri Lanka,,Metro City,Main Area,"House 140, Street 1",,,,733955,Active
ADDR000229,CUST00120,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,35 Falaj Al Mualla Street,Building 105,1982,99052,,Active
ADDR000230,CUST00120,Home Country,Pakistan,,Central District,Residential Zone,"House 321, Street 5",,,,662529,Active
ADDR000231,CUST00121,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,31 Dibba Street,Building 109,2319,76189,,Active
ADDR000232,CUST00121,Home Country,United Kingdom,,Capital City,Main Area,"House 39, Street 16",,,,970427,Active
ADDR000233,CUST00122,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Hamra,58 Al Hamra Street,Building 45,394,16352,,Active
ADDR000234,CUST00122,Home Country,Jordan,,Central District,Main Area,"House 125, Street 16",,,,394458,Active
ADDR000235,CUST00123,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,13 Al Nuaimiya Street,Building 140,1372,30929,,Active
ADDR000236,CUST00123,Home Country,United Kingdom,,Metro City,Main Area,"House 51, Street 16",,,,661425,Active
ADDR000237,CUST00124,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,47 Dibba Street,Building 61,812,14132,,Active
ADDR000238,CUST00124,Home Country,Philippines,,Metro City,Main Area,"House 452, Street 49",,,,804767,Active
ADDR000239,CUST00125,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,93 Al Nuaimiya Street,Building 200,1784,39132,,Active
ADDR000240,CUST00125,Home Country,Bangladesh,,Old Town,Main Area,"House 122, Street 35",,,,692802,Active
ADDR000241,CUST00126,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Fujairah City,84 Fujairah City Street,Building 180,2062,42182,,Active
ADDR000242,CUST00126,Home Country,Nepal,,Old Town,Main Area,"House 239, Street 48",,,,635068,Active
ADDR000243,CUST00127,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,83 Khuzam Street,Building 125,1855,73195,,Active
ADDR000244,CUST00127,Home Country,Nepal,,Metro City,Main Area,"House 22, Street 2",,,,470764,Active
ADDR000245,CUST00128,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Nahda,33 Al Nahda Street,Building 179,509,16600,,Active
ADDR000246,CUST00129,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,59 Al Nuaimiya Street,Building 30,1877,41646,,Active
ADDR000247,CUST00130,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Madinat Zayed,47 Madinat Zayed Street,Building 8,2284,89515,,Active
ADDR000248,CUST00130,Home Country,Bangladesh,,Central District,Main Area,"House 93, Street 14",,,,581063,Active
ADDR000249,CUST00131,UAE Residence,United Arab Emirates,Dubai,Dubai,Dubai Marina,48 Dubai Marina Street,Building 21,552,86564,,Active
ADDR000250,CUST00131,Home Country,Nepal,,Capital City,Residential Zone,"House 409, Street 42",,,,418696,Active
ADDR000251,CUST00132,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,47 Al Reem Island Street,Building 108,2036,28581,,Active
ADDR000252,CUST00132,Home Country,Pakistan,,Old Town,Residential Zone,"House 174, Street 25",,,,962666,Active
ADDR000253,CUST00133,UAE Residence,United Arab Emirates,Dubai,Dubai,Dubai Marina,24 Dubai Marina Street,Building 117,1853,75341,,Active
ADDR000254,CUST00133,Home Country,Egypt,,Capital City,Market Area,"House 225, Street 29",,,,870033,Active
ADDR000255,CUST00134,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Fujairah City,89 Fujairah City Street,Building 194,2153,75598,,Active
ADDR000256,CUST00134,Home Country,India,,Old Town,Market Area,"House 434, Street 28",,,,352201,Active
ADDR000257,CUST00135,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,52 Khuzam Street,Building 28,651,62654,,Active
ADDR000258,CUST00135,Home Country,Jordan,,Old Town,Town Center,"House 279, Street 15",,,,126486,Active
ADDR000259,CUST00136,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,64 Al Reem Island Street,Building 54,1980,22903,,Active
ADDR000260,CUST00136,Home Country,United Kingdom,,Metro City,Town Center,"House 383, Street 19",,,,963150,Active
ADDR000261,CUST00137,UAE Residence,United Arab Emirates,Dubai,Dubai,Bur Dubai,94 Bur Dubai Street,Building 36,991,95888,,Active
ADDR000262,CUST00137,Home Country,Nepal,,Central District,Town Center,"House 493, Street 5",,,,416592,Active
ADDR000263,CUST00138,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Corniche,49 Corniche Street,Building 46,2125,65608,,Active
ADDR000264,CUST00138,Home Country,Nepal,,Metro City,Market Area,"House 1, Street 19",,,,813007,Active
ADDR000265,CUST00139,UAE Residence,United Arab Emirates,Dubai,Dubai,Deira,59 Deira Street,Building 107,497,99679,,Active
ADDR000266,CUST00139,Home Country,Philippines,,Central District,Market Area,"House 321, Street 43",,,,207233,Active
ADDR000267,CUST00140,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Khalifa City,38 Khalifa City Street,Building 131,1029,24771,,Active
ADDR000268,CUST00141,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,69 Al Dhait Street,Building 189,1827,37159,,Active
ADDR000269,CUST00141,Home Country,United Kingdom,,Old Town,Residential Zone,"House 246, Street 2",,,,982606,Active
ADDR000270,CUST00142,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Corniche,41 Corniche Street,Building 97,2307,84105,,Active
ADDR000271,CUST00142,Home Country,Bangladesh,,Old Town,Town Center,"House 475, Street 2",,,,326964,Active
ADDR000272,CUST00143,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Rashidiya,1 Al Rashidiya Street,Building 8,1240,80947,,Active
ADDR000273,CUST00143,Home Country,Egypt,,Metro City,Town Center,"House 350, Street 39",,,,771818,Active
ADDR000274,CUST00144,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Rolla,94 Rolla Street,Building 59,423,55156,,Active
ADDR000275,CUST00144,Home Country,Nepal,,Metro City,Market Area,"House 400, Street 46",,,,722706,Active
ADDR000276,CUST00145,UAE Residence,United Arab Emirates,Dubai,Dubai,Bur Dubai,62 Bur Dubai Street,Building 15,1671,53231,,Active
ADDR000277,CUST00145,Home Country,Egypt,,Metro City,Residential Zone,"House 33, Street 3",,,,377057,Active
ADDR000278,CUST00146,UAE Residence,United Arab Emirates,Dubai,Dubai,Jumeirah,96 Jumeirah Street,Building 176,695,85891,,Active
ADDR000279,CUST00146,Home Country,Bangladesh,,Capital City,Main Area,"House 279, Street 29",,,,278613,Active
ADDR000280,CUST00147,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Taawun,21 Al Taawun Street,Building 72,2066,26263,,Active
ADDR000281,CUST00147,Home Country,Sri Lanka,,Metro City,Main Area,"House 45, Street 35",,,,219760,Active
ADDR000282,CUST00148,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,84 Ajman Corniche Street,Building 14,2068,53865,,Active
ADDR000283,CUST00148,Home Country,Philippines,,Old Town,Residential Zone,"House 427, Street 37",,,,600238,Active
ADDR000284,CUST00149,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Madinat Zayed,79 Madinat Zayed Street,Building 115,333,51382,,Active
ADDR000285,CUST00149,Home Country,Bangladesh,,Metro City,Market Area,"House 55, Street 32",,,,230273,Active
ADDR000286,CUST00150,UAE Residence,United Arab Emirates,Dubai,Dubai,Business Bay,70 Business Bay Street,Building 105,1476,64723,,Active
ADDR000287,CUST00150,Home Country,Philippines,,Central District,Main Area,"House 284, Street 40",,,,660502,Active
ADDR000288,CUST00151,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Fujairah City,2 Fujairah City Street,Building 111,416,74555,,Active
ADDR000289,CUST00151,Home Country,Pakistan,,Metro City,Residential Zone,"House 209, Street 16",,,,199313,Active
ADDR000290,CUST00152,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Rashidiya,13 Al Rashidiya Street,Building 44,1989,58040,,Active
ADDR000291,CUST00152,Home Country,India,,Central District,Town Center,"House 419, Street 12",,,,881028,Active
ADDR000292,CUST00153,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Old Town,14 Old Town Street,Building 108,1350,89796,,Active
ADDR000293,CUST00154,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Rashidiya,63 Al Rashidiya Street,Building 144,2178,19310,,Active
ADDR000294,CUST00154,Home Country,India,,Capital City,Market Area,"House 270, Street 45",,,,845041,Active
ADDR000295,CUST00155,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Nakheel,51 Al Nakheel Street,Building 136,783,16207,,Active
ADDR000296,CUST00155,Home Country,Sri Lanka,,Capital City,Market Area,"House 330, Street 1",,,,623859,Active
ADDR000297,CUST00156,UAE Residence,United Arab Emirates,Dubai,Dubai,Jumeirah,64 Jumeirah Street,Building 90,873,99557,,Active
ADDR000298,CUST00156,Home Country,Egypt,,Metro City,Main Area,"House 200, Street 15",,,,941456,Active
ADDR000299,CUST00157,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,54 Dibba Street,Building 31,1092,20077,,Active
ADDR000300,CUST00157,Home Country,Sri Lanka,,Old Town,Residential Zone,"House 138, Street 38",,,,138410,Active
ADDR000301,CUST00158,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Salamah,40 Al Salamah Street,Building 177,331,41807,,Active
ADDR000302,CUST00158,Home Country,Nepal,,Old Town,Market Area,"House 308, Street 23",,,,886154,Active
ADDR000303,CUST00159,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,67 Al Reem Island Street,Building 199,1464,75997,,Active
ADDR000304,CUST00159,Home Country,India,,Metro City,Residential Zone,"House 356, Street 27",,,,960177,Active
ADDR000305,CUST00160,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,88 Falaj Al Mualla Street,Building 154,2501,81848,,Active
ADDR000306,CUST00160,Home Country,Philippines,,Capital City,Market Area,"House 247, Street 18",,,,868100,Active
ADDR000307,CUST00161,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Taawun,81 Al Taawun Street,Building 40,696,52225,,Active
ADDR000308,CUST00161,Home Country,United Kingdom,,Central District,Main Area,"House 225, Street 18",,,,173127,Active
ADDR000309,CUST00162,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,42 Falaj Al Mualla Street,Building 143,374,92490,,Active
ADDR000310,CUST00163,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Al Faseel,64 Al Faseel Street,Building 108,836,23932,,Active
ADDR000311,CUST00163,Home Country,Egypt,,Metro City,Market Area,"House 208, Street 3",,,,227416,Active
ADDR000312,CUST00164,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Madhab,30 Madhab Street,Building 147,1170,56924,,Active
ADDR000313,CUST00164,Home Country,Philippines,,Central District,Main Area,"House 423, Street 14",,,,858464,Active
ADDR000314,CUST00165,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Raas,41 Al Raas Street,Building 60,485,51150,,Active
ADDR000315,CUST00165,Home Country,Sri Lanka,,Old Town,Market Area,"House 398, Street 4",,,,732404,Active
ADDR000316,CUST00166,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Nahda,99 Al Nahda Street,Building 121,1739,78329,,Active
ADDR000317,CUST00166,Home Country,India,,Central District,Main Area,"House 334, Street 38",,,,549471,Active
ADDR000318,CUST00167,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Al Faseel,47 Al Faseel Street,Building 149,2306,70924,,Active
ADDR000319,CUST00167,Home Country,Jordan,,Metro City,Residential Zone,"House 469, Street 47",,,,133670,Active
ADDR000320,CUST00168,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Hamra,90 Al Hamra Street,Building 28,1988,73367,,Active
ADDR000321,CUST00168,Home Country,Nepal,,Metro City,Residential Zone,"House 334, Street 49",,,,197462,Active
ADDR000322,CUST00169,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,66 Ajman Corniche Street,Building 17,373,37026,,Active
ADDR000323,CUST00170,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Taawun,61 Al Taawun Street,Building 50,1857,69352,,Active
ADDR000324,CUST00170,Home Country,Sri Lanka,,Capital City,Town Center,"House 355, Street 9",,,,226902,Active
ADDR000325,CUST00171,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Rashidiya,91 Al Rashidiya Street,Building 76,146,33626,,Active
ADDR000326,CUST00171,Home Country,United Kingdom,,Central District,Market Area,"House 334, Street 11",,,,777735,Active
ADDR000327,CUST00172,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Muweilah,13 Muweilah Street,Building 177,2252,40085,,Active
ADDR000328,CUST00172,Home Country,Bangladesh,,Capital City,Town Center,"House 345, Street 16",,,,293805,Active
ADDR000329,CUST00173,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,56 Dibba Street,Building 81,1364,11889,,Active
ADDR000330,CUST00173,Home Country,Sri Lanka,,Capital City,Main Area,"House 333, Street 20",,,,404285,Active
ADDR000331,CUST00174,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Khalifa City,38 Khalifa City Street,Building 195,2365,45487,,Active
ADDR000332,CUST00174,Home Country,Nepal,,Metro City,Main Area,"House 81, Street 45",,,,393088,Active
ADDR000333,CUST00175,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Muweilah,1 Muweilah Street,Building 179,1361,67569,,Active
ADDR000334,CUST00175,Home Country,Pakistan,,Old Town,Residential Zone,"House 360, Street 6",,,,223748,Active
ADDR000335,CUST00176,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Madhab,85 Madhab Street,Building 17,1478,64595,,Active
ADDR000336,CUST00176,Home Country,Nepal,,Central District,Main Area,"House 314, Street 37",,,,398851,Active
ADDR000337,CUST00177,UAE Residence,United Arab Emirates,Dubai,Dubai,Business Bay,64 Business Bay Street,Building 90,889,91395,,Active
ADDR000338,CUST00177,Home Country,India,,Capital City,Market Area,"House 240, Street 3",,,,435459,Active
ADDR000339,CUST00178,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Khalifa City,39 Khalifa City Street,Building 84,483,99702,,Active
ADDR000340,CUST00178,Home Country,Jordan,,Capital City,Market Area,"House 198, Street 5",,,,799816,Active
ADDR000341,CUST00179,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Salamah,4 Al Salamah Street,Building 165,918,51721,,Active
ADDR000342,CUST00179,Home Country,Egypt,,Old Town,Residential Zone,"House 316, Street 18",,,,290042,Active
ADDR000343,CUST00180,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,5 Dibba Street,Building 163,815,41701,,Active
ADDR000344,CUST00180,Home Country,Egypt,,Old Town,Town Center,"House 365, Street 25",,,,553805,Active
ADDR000345,CUST00181,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,77 Al Dhait Street,Building 45,788,84691,,Active
ADDR000346,CUST00181,Home Country,Nepal,,Central District,Market Area,"House 119, Street 35",,,,502363,Active
ADDR000347,CUST00182,UAE Residence,United Arab Emirates,Dubai,Dubai,Dubai Marina,33 Dubai Marina Street,Building 24,368,91934,,Active
ADDR000348,CUST00182,Home Country,Nepal,,Metro City,Main Area,"House 428, Street 40",,,,931572,Active
ADDR000349,CUST00183,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Muweilah,17 Muweilah Street,Building 72,710,48542,,Active
ADDR000350,CUST00183,Home Country,United Kingdom,,Capital City,Town Center,"House 218, Street 44",,,,286305,Active
ADDR000351,CUST00184,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Hamra,35 Al Hamra Street,Building 105,884,36420,,Active
ADDR000352,CUST00184,Home Country,Pakistan,,Central District,Market Area,"House 488, Street 16",,,,369855,Active
ADDR000353,CUST00185,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Rolla,48 Rolla Street,Building 27,2258,59971,,Active
ADDR000354,CUST00185,Home Country,Philippines,,Old Town,Residential Zone,"House 375, Street 3",,,,632393,Active
ADDR000355,CUST00186,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Jurf,37 Al Jurf Street,Building 45,1265,42648,,Active
ADDR000356,CUST00186,Home Country,Jordan,,Metro City,Town Center,"House 484, Street 40",,,,240038,Active
ADDR000357,CUST00187,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,44 Khuzam Street,Building 6,1943,45256,,Active
ADDR000358,CUST00188,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Muweilah,3 Muweilah Street,Building 148,1523,31376,,Active
ADDR000359,CUST00189,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Raas,78 Al Raas Street,Building 70,2065,92779,,Active
ADDR000360,CUST00189,Home Country,Sri Lanka,,Capital City,Market Area,"House 292, Street 28",,,,945853,Active
ADDR000361,CUST00190,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,37 Al Dhait Street,Building 84,959,52299,,Active
ADDR000362,CUST00190,Home Country,Egypt,,Capital City,Town Center,"House 208, Street 22",,,,146977,Active
ADDR000363,CUST00191,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Corniche,16 Corniche Street,Building 141,2243,36399,,Active
ADDR000364,CUST00191,Home Country,Jordan,,Capital City,Main Area,"House 391, Street 38",,,,936941,Active
ADDR000365,CUST00192,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,36 Khuzam Street,Building 35,2355,76670,,Active
