document_id,customer_id,document_type,document_number,issue_date,expiry_date,issued_country,residency_status,document_status,verification_status
DOC000225,CUST00113,Emirates ID,784-2014-6647890-2,2021-05-02,2024-03-21,United Arab Emirates,UAE Resident,Expired,Rejected
DOC000226,CUST00113,Passport,P2237362,2016-07-04,2026-07-02,Pakistan,UAE Resident,Valid,Verified
DOC000227,CUST00114,Emirates ID,784-2016-7859779-8,2023-12-24,2027-06-30,United Arab Emirates,UAE Resident,Valid,Verified
DOC000228,CUST00114,Passport,P5853499,2020-11-19,2030-11-17,Pakistan,UAE Resident,Valid,Verified
DOC000229,CUST00115,Emirates ID,784-1992-9545877-2,2021-07-05,2023-07-15,United Arab Emirates,UAE Resident,Expired,Verified
DOC000230,CUST00115,Passport,P7205454,2016-02-01,2026-01-29,Egypt,UAE Resident,Expired,Verified
DOC000231,CUST00116,Emirates ID,784-1941-8358269-3,2025-01-31,2028-03-17,United Arab Emirates,UAE Resident,Valid,Verified
DOC000232,CUST00116,Passport,P5685869,2022-08-05,2032-08-02,Pakistan,UAE Resident,Valid,Pending
DOC000233,CUST00117,Emirates ID,784-1938-9276091-6,2021-01-31,2023-05-21,United Arab Emirates,UAE Resident,Expired,Verified
DOC000234,CUST00117,Passport,P9811287,2021-10-21,2031-10-19,Egypt,UAE Resident,Valid,Verified
DOC000235,CUST00118,Emirates ID,784-1941-7443587-6,2024-10-13,2027-05-20,United Arab Emirates,UAE Resident,Valid,Verified
DOC000236,CUST00118,Passport,P1703542,2017-08-09,2027-08-07,Nepal,UAE Resident,Valid,Verified
DOC000237,CUST00119,Emirates ID,784-1966-5668364-6,2022-05-12,2025-10-09,United Arab Emirates,UAE Resident,Expired,Verified
DOC000238,CUST00119,Passport,P3778181,2019-03-12,2029-03-09,Sri Lanka,UAE Resident,Valid,Verified
DOC000239,CUST00120,Emirates ID,784-1956-4751945-3,2023-01-26,2026-10-18,United Arab Emirates,UAE Resident,Valid,Verified
DOC000240,CUST00120,Passport,P2780388,2018-11-28,2028-11-25,Pakistan,UAE Resident,Valid,Pending
DOC000241,CUST00121,Emirates ID,784-1912-4470251-9,2023-02-15,2024-11-29,United Arab Emirates,UAE Resident,Expired,Verified
DOC000242,CUST00121,Passport,P3832873,2024-06-18,2034-06-16,United Kingdom,UAE Resident,Valid,Verified
DOC000243,CUST00122,Emirates ID,784-1968-4273782-1,2020-06-11,2024-06-20,United Arab Emirates,UAE Resident,Expired,Verified
DOC000244,CUST00122,Passport,P1432471,2025-03-22,2035-03-20,Jordan,UAE Resident,Valid,Verified
DOC000245,CUST00123,Emirates ID,784-1954-8462919-9,2023-02-28,2027-05-12,United Arab Emirates,UAE Resident,Valid,Verified
DOC000246,CUST00123,Passport,P5948298,2021-02-01,2031-01-30,United Kingdom,UAE Resident,Valid,Pending
DOC000247,CUST00124,Emirates ID,784-2013-8252219-8,2021-05-06,2024-11-01,United Arab Emirates,UAE Resident,Expired,Verified
DOC000248,CUST00124,Passport,P3295425,2025-09-11,2035-09-09,Philippines,UAE Resident,Valid,Rejected
DOC000249,CUST00125,Emirates ID,784-2002-2326525-4,2021-04-22,2024-04-15,United Arab Emirates,UAE Resident,Expired,Verified
DOC000250,CUST00125,Passport,P3629445,2019-09-01,2029-08-29,Bangladesh,UAE Resident,Valid,Verified
DOC000251,CUST00126,Emirates ID,784-1980-9604096-2,2023-02-04,2026-08-20,United Arab Emirates,UAE Resident,Valid,Verified
DOC000252,CUST00126,Passport,P1643521,2019-07-13,2029-07-10,Nepal,UAE Resident,Valid,Verified
DOC000253,CUST00127,Emirates ID,784-1924-1597875-1,2025-11-05,2028-08-16,United Arab Emirates,UAE Resident,Valid,Verified
DOC000254,CUST00127,Passport,P7311740,2022-07-29,2032-07-26,Nepal,UAE Resident,Valid,Verified
DOC000255,CUST00128,Emirates ID,784-1925-5450761-8,2022-06-20,2027-03-30,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000256,CUST00128,Passport,P4139098,2025-02-15,2035-02-13,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000257,CUST00129,Emirates ID,784-1925-2488335-9,2023-03-03,2024-11-26,United Arab Emirates,UAE Citizen,Expired,Verified
DOC000258,CUST00129,Passport,P4593496,2024-05-27,2034-05-25,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000259,CUST00130,Emirates ID,784-1971-4498837-3,2020-10-02,2024-07-02,United Arab Emirates,UAE Resident,Expired,Verified
DOC000260,CUST00130,Passport,P5413646,2023-09-18,2033-09-15,Bangladesh,UAE Resident,Valid,Verified
DOC000261,CUST00131,Emirates ID,784-1944-9124082-9,2022-08-19,2027-03-17,United Arab Emirates,UAE Resident,Valid,Verified
DOC000262,CUST00131,Passport,P6034852,2018-01-07,2028-01-05,Nepal,UAE Resident,Valid,Verified
DOC000263,CUST00132,Emirates ID,784-1962-9224559-7,2023-04-11,2028-01-08,United Arab Emirates,UAE Resident,Valid,Verified
DOC000264,CUST00132,Passport,P9069153,2022-02-03,2032-02-01,Pakistan,UAE Resident,Valid,Verified
DOC000265,CUST00133,Emirates ID,784-2012-5819613-7,2022-06-15,2024-01-31,United Arab Emirates,UAE Resident,Expired,Pending
DOC000266,CUST00133,Passport,P5150620,2019-08-25,2029-08-22,Egypt,UAE Resident,Valid,Verified
DOC000267,CUST00134,Emirates ID,784-1959-6350354-2,2021-04-19,2023-04-14,United Arab Emirates,UAE Resident,Expired,Verified
DOC000268,CUST00134,Passport,P3148454,2020-06-18,2030-06-16,India,UAE Resident,Valid,Verified
DOC000269,CUST00135,Emirates ID,784-1976-7912261-4,2025-06-04,2029-03-01,United Arab Emirates,UAE Resident,Valid,Verified
DOC000270,CUST00135,Passport,P9514225,2019-01-02,2028-12-30,Jordan,UAE Resident,Valid,Verified
DOC000271,CUST00136,Emirates ID,784-1971-6422262-5,2024-08-02,2025-12-04,United Arab Emirates,UAE Resident,Expired,Verified
DOC000272,CUST00136,Passport,P7566239,2020-08-11,2030-08-09,United Kingdom,UAE Resident,Valid,Verified
DOC000273,CUST00137,Emirates ID,784-1933-1916595-5,2024-10-07,2028-01-01,United Arab Emirates,UAE Resident,Valid,Verified
DOC000274,CUST00137,Passport,P6701595,2018-06-15,2028-06-12,Nepal,UAE Resident,Valid,Verified
DOC000275,CUST00138,Emirates ID,784-1957-7875496-4,2020-07-05,2023-03-28,United Arab Emirates,UAE Resident,Expired,Verified
DOC000276,CUST00138,Passport,P9992807,2017-11-13,2027-11-11,Nepal,UAE Resident,Valid,Verified
DOC000277,CUST00139,Emirates ID,784-1978-6531182-3,2021-03-27,2025-09-03,United Arab Emirates,UAE Resident,Expired,Verified
DOC000278,CUST00139,Passport,P1354296,2016-03-22,2026-03-20,Philippines,UAE Resident,Expired,Verified
DOC000279,CUST00140,Emirates ID,784-1942-6917334-9,2021-01-04,2025-12-17,United Arab Emirates,UAE Citizen,Expired,Verified
DOC000280,CUST00140,Passport,P9701486,2016-07-20,2026-07-18,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000281,CUST00141,Emirates ID,784-2007-9987534-7,2022-03-23,2024-02-07,United Arab Emirates,UAE Resident,Expired,Verified
DOC000282,CUST00141,Passport,P5868538,2018-07-28,2028-07-25,United Kingdom,UAE Resident,Valid,Verified
DOC000283,CUST00142,Emirates ID,784-1952-4617421-9,2024-03-11,2027-01-18,United Arab Emirates,UAE Resident,Valid,Verified
DOC000284,CUST00142,Passport,P1605237,2016-02-25,2026-02-22,Bangladesh,UAE Resident,Expired,Verified
DOC000285,CUST00143,Emirates ID,784-1964-7676281-8,2025-11-26,2027-06-23,United Arab Emirates,UAE Resident,Valid,Verified
DOC000286,CUST00143,Passport,P6057767,2019-03-05,2029-03-02,Egypt,UAE Resident,Valid,Verified
DOC000287,CUST00144,Emirates ID,784-1934-3074382-7,2022-10-09,2023-12-17,United Arab Emirates,UAE Resident,Expired,Verified
DOC000288,CUST00144,Passport,P5529825,2017-06-21,2027-06-19,Nepal,UAE Resident,Valid,Verified
DOC000289,CUST00145,Emirates ID,784-1964-7968920-1,2020-11-09,2022-04-09,United Arab Emirates,UAE Resident,Expired,Verified
DOC000290,CUST00145,Passport,P3547579,2025-04-23,2035-04-21,Egypt,UAE Resident,Valid,Verified
DOC000291,CUST00146,Emirates ID,784-2006-6237674-6,2024-05-21,2026-06-22,United Arab Emirates,UAE Resident,Valid,Verified
DOC000292,CUST00146,Passport,P1393122,2024-05-03,2034-05-01,Bangladesh,UAE Resident,Valid,Verified
DOC000293,CUST00147,Emirates ID,784-1912-5433714-8,2025-02-22,2027-04-13,United Arab Emirates,UAE Resident,Valid,Verified
DOC000294,CUST00147,Passport,P2561327,2020-10-25,2030-10-23,Sri Lanka,UAE Resident,Valid,Verified
DOC000295,CUST00148,Emirates ID,784-1935-9109259-5,2024-07-22,2028-09-12,United Arab Emirates,UAE Resident,Valid,Pending
DOC000296,CUST00148,Passport,P9499228,2021-12-24,2031-12-22,Philippines,UAE Resident,Valid,Verified
DOC000297,CUST00149,Emirates ID,784-1993-7604270-6,2020-03-11,2023-12-23,United Arab Emirates,UAE Resident,Expired,Verified
DOC000298,CUST00149,Passport,P2817044,2024-01-05,2034-01-02,Bangladesh,UAE Resident,Valid,Verified
DOC000299,CUST00150,Emirates ID,784-1998-4894252-8,2020-04-11,2023-07-03,United Arab Emirates,UAE Resident,Expired,Verified
DOC000300,CUST00150,Passport,P2827851,2022-04-25,2032-04-22,Philippines,UAE Resident,Valid,Verified
DOC000301,CUST00151,Emirates ID,784-2003-2403154-2,2023-09-23,2025-07-13,United Arab Emirates,UAE Resident,Expired,Verified
DOC000302,CUST00151,Passport,P9217672,2018-04-30,2028-04-27,Pakistan,UAE Resident,Valid,Verified
DOC000303,CUST00152,Emirates ID,784-1951-8944257-9,2020-12-09,2022-09-24,United Arab Emirates,UAE Resident,Expired,Verified
DOC000304,CUST00152,Passport,P4899524,2022-05-09,2032-05-06,India,UAE Resident,Valid,Verified
DOC000305,CUST00153,Emirates ID,784-1952-6225347-6,2025-07-14,2027-12-12,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000306,CUST00153,Passport,P6392918,2016-05-29,2026-05-27,United Arab Emirates,UAE Citizen,Expired,Verified
DOC000307,CUST00154,Emirates ID,784-1934-4510199-9,2024-07-23,2025-08-03,United Arab Emirates,UAE Resident,Expired,Verified
DOC000308,CUST00154,Passport,P9385512,2022-02-12,2032-02-10,India,UAE Resident,Valid,Verified
DOC000309,CUST00155,Emirates ID,784-1959-9103333-9,2022-08-23,2025-06-12,United Arab Emirates,UAE Resident,Expired,Verified
DOC000310,CUST00155,Passport,P2366240,2024-04-17,2034-04-15,Sri Lanka,UAE Resident,Valid,Pending
DOC000311,CUST00156,Emirates ID,784-1909-7302966-3,2024-10-09,2029-09-10,United Arab Emirates,UAE Resident,Valid,Verified
DOC000312,CUST00156,Passport,P9723129,2017-10-25,2027-10-23,Egypt,UAE Resident,Valid,Verified
DOC000313,CUST00157,Emirates ID,784-1956-2906975-1,2021-11-11,2023-12-20,United Arab Emirates,UAE Resident,Expired,Pending
DOC000314,CUST00157,Passport,P3864241,2021-07-21,2031-07-19,Sri Lanka,UAE Resident,Valid,Verified
DOC000315,CUST00158,Emirates ID,784-1917-8015348-7,2025-11-18,2029-08-11,United Arab Emirates,UAE Resident,Valid,Verified
DOC000316,CUST00158,Passport,P8306131,2017-04-26,2027-04-24,Nepal,UAE Resident,Valid,Rejected
DOC000317,CUST00159,Emirates ID,784-1941-7234947-3,2023-01-15,2026-12-20,United Arab Emirates,UAE Resident,Valid,Verified
DOC000318,CUST00159,Passport,P4430300,2021-11-13,2031-11-11,India,UAE Resident,Valid,Verified
DOC000319,CUST00160,Emirates ID,784-1977-5215097-8,2024-02-29,2028-01-27,United Arab Emirates,UAE Resident,Valid,Verified
DOC000320,CUST00160,Passport,P3270615,2019-09-14,2029-09-11,Philippines,UAE Resident,Valid,Verified
DOC000321,CUST00161,Emirates ID,784-1940-7984404-3,2025-04-24,2026-05-14,United Arab Emirates,UAE Resident,Expired,Verified
DOC000322,CUST00161,Passport,P1093993,2016-10-01,2026-09-29,United Kingdom,UAE Resident,Valid,Verified
DOC000323,CUST00162,Emirates ID,784-1988-2574505-9,2022-02-07,2024-03-21,United Arab Emirates,UAE Citizen,Expired,Verified
DOC000324,CUST00162,Passport,P2025218,2017-01-22,2027-01-20,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000325,CUST00163,Emirates ID,784-1944-4792145-6,2021-10-02,2023-02-15,United Arab Emirates,UAE Resident,Expired,Verified
DOC000326,CUST00163,Passport,P5606698,2018-02-28,2028-02-26,Egypt,UAE Resident,Valid,Verified
DOC000327,CUST00164,Emirates ID,784-1993-6129639-6,2024-10-11,2029-01-19,United Arab Emirates,UAE Resident,Valid,Verified
DOC000328,CUST00164,Passport,P5273985,2020-07-09,2030-07-07,Philippines,UAE Resident,Valid,Verified
DOC000329,CUST00165,Emirates ID,784-1975-3557213-2,2022-04-09,2023-09-14,United Arab Emirates,UAE Resident,Expired,Verified
DOC000330,CUST00165,Passport,P3991801,2019-02-20,2029-02-17,Sri Lanka,UAE Resident,Valid,Verified
DOC000331,CUST00166,Emirates ID,784-2002-9763038-7,2021-02-23,2022-11-09,United Arab Emirates,UAE Resident,Expired,Verified
DOC000332,CUST00166,Passport,P5651273,2024-08-28,2034-08-26,India,UAE Resident,Valid,Pending
DOC000333,CUST00167,Emirates ID,784-1921-1044808-4,2025-04-23,2027-06-25,United Arab Emirates,UAE Resident,Valid,Rejected
DOC000334,CUST00167,Passport,P3457722,2017-01-09,2027-01-07,Jordan,UAE Resident,Valid,Verified
DOC000335,CUST00168,Emirates ID,784-1941-2305056-1,2025-05-01,2026-05-01,United Arab Emirates,UAE Resident,Expired,Verified
DOC000336,CUST00168,Passport,P8376757,2025-01-19,2035-01-17,Nepal,UAE Resident,Valid,Verified
DOC000337,CUST00169,Emirates ID,784-1938-9394901-2,2025-04-16,2028-02-14,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000338,CUST00169,Passport,P7330203,2020-05-29,2030-05-27,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000339,CUST00170,Emirates ID,784-1939-9757466-6,2025-04-27,2028-04-23,United Arab Emirates,UAE Resident,Valid,Verified
DOC000340,CUST00170,Passport,P4588635,2025-11-26,2035-11-24,Sri Lanka,UAE Resident,Valid,Pending
DOC000341,CUST00171,Emirates ID,784-1918-8335724-9,2023-02-11,2028-02-06,United Arab Emirates,UAE Resident,Valid,Verified
DOC000342,CUST00171,Passport,P5203347,2023-10-18,2033-10-15,United Kingdom,UAE Resident,Valid,Verified
DOC000343,CUST00172,Emirates ID,784-1944-3986552-1,2024-11-18,2029-07-15,United Arab Emirates,UAE Resident,Valid,Verified
DOC000344,CUST00172,Passport,P8819455,2025-08-04,2035-08-02,Bangladesh,UAE Resident,Valid,Verified
DOC000345,CUST00173,Emirates ID,784-1927-4204180-7,2023-11-18,2027-04-04,United Arab Emirates,UAE Resident,Valid,Verified
DOC000346,CUST00173,Passport,P1179053,2024-05-20,2034-05-18,Sri Lanka,UAE Resident,Valid,Verified
DOC000347,CUST00174,Emirates ID,784-1924-1094196-5,2024-01-18,2027-12-30,United Arab Emirates,UAE Resident,Valid,Verified
DOC000348,CUST00174,Passport,P5257391,2020-02-19,2030-02-16,Nepal,UAE Resident,Valid,Verified
DOC000349,CUST00175,Emirates ID,784-1934-1562509-5,2020-02-23,2024-07-18,United Arab Emirates,UAE Resident,Expired,Verified
DOC000350,CUST00175,Passport,P1736811,2020-06-19,2030-06-17,Pakistan,UAE Resident,Valid,Rejected
DOC000351,CUST00176,Emirates ID,784-1980-1960109-1,2022-11-02,2025-05-16,United Arab Emirates,UAE Resident,Expired,Verified
DOC000352,CUST00176,Passport,P8624921,2021-04-12,2031-04-10,Nepal,UAE Resident,Valid,Verified
DOC000353,CUST00177,Emirates ID,784-1996-2742939-1,2025-04-23,2029-12-09,United Arab Emirates,UAE Resident,Valid,Verified
DOC000354,CUST00177,Passport,P3570131,2022-11-15,2032-11-12,India,UAE Resident,Valid,Verified
DOC000355,CUST00178,Emirates ID,784-1910-8039259-2,2021-12-25,2023-09-20,United Arab Emirates,UAE Resident,Expired,Verified
DOC000356,CUST00178,Passport,P2045647,2023-02-24,2033-02-21,Jordan,UAE Resident,Valid,Verified
DOC000357,CUST00179,Emirates ID,784-1983-1279750-6,2023-02-10,2025-03-13,United Arab Emirates,UAE Resident,Expired,Verified
DOC000358,CUST00179,Passport,P6309658,2025-07-06,2035-07-04,Egypt,UAE Resident,Valid,Verified
DOC000359,CUST00180,Emirates ID,784-1992-7144765-9,2021-11-24,2026-03-09,United Arab Emirates,UAE Resident,Expired,Verified
DOC000360,CUST00180,Passport,P7764121,2023-06-14,2033-06-11,Egypt,UAE Resident,Valid,Verified
DOC000361,CUST00181,Emirates ID,784-1924-9414204-3,2020-09-08,2022-01-19,United Arab Emirates,UAE Resident,Expired,Verified
DOC000362,CUST00181,Passport,P3895499,2016-12-09,2026-12-07,Nepal,UAE Resident,Valid,Verified
DOC000363,CUST00182,Emirates ID,784-1925-9480309-7,2023-02-02,2027-07-02,United Arab Emirates,UAE Resident,Valid,Verified
DOC000364,CUST00182,Passport,P1054096,2024-05-17,2034-05-15,Nepal,UAE Resident,Valid,Verified
DOC000365,CUST00183,Emirates ID,784-1943-8822415-2,2023-12-07,2025-08-04,United Arab Emirates,UAE Resident,Expired,Verified
DOC000366,CUST00183,Passport,P2479112,2021-03-11,2031-03-09,United Kingdom,UAE Resident,Valid,Verified
DOC000367,CUST00184,Emirates ID,784-1993-2449847-3,2021-01-05,2023-01-13,United Arab Emirates,UAE Resident,Expired,Verified
DOC000368,CUST00184,Passport,P1337345,2023-01-10,2033-01-07,Pakistan,UAE Resident,Valid,Verified
DOC000369,CUST00185,Emirates ID,784-1981-7283563-8,2020-02-12,2022-05-02,United Arab Emirates,UAE Resident,Expired,Verified
DOC000370,CUST00185,Passport,P5139478,2024-02-14,2034-02-11,Philippines,UAE Resident,Valid,Verified
DOC000371,CUST00186,Emirates ID,784-1939-1894817-7,2022-02-21,2023-11-19,United Arab Emirates,UAE Resident,Expired,Verified
DOC000372,CUST00186,Passport,P5680229,2017-12-30,2027-12-28,Jordan,UAE Resident,Valid,Verified
DOC000373,CUST00187,Emirates ID,784-1928-4158231-5,2023-07-16,2026-11-09,United Arab Emirates,UAE Citizen,Valid,Pending
DOC000374,CUST00187,Passport,P5948143,2017-12-26,2027-12-24,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000375,CUST00188,Emirates ID,784-1911-9218917-6,2024-12-05,2027-05-30,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000376,CUST00188,Passport,P9775200,2019-11-29,2029-11-26,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000377,CUST00189,Emirates ID,784-2006-7470648-3,2021-11-29,2023-02-12,United Arab Emirates,UAE Resident,Expired,Verified
DOC000378,CUST00189,Passport,P8278852,2018-05-12,2028-05-09,Sri Lanka,UAE Resident,Valid,Verified
DOC000379,CUST00190,Emirates ID,784-1943-9451778-9,2023-03-28,2025-05-25,United Arab Emirates,UAE Resident,Expired,Verified
DOC000380,CUST00190,Passport,P5512234,2024-11-27,2034-11-25,Egypt,UAE Resident,Valid,Verified
DOC000381,CUST00191,Emirates ID,784-1927-8846505-5,2022-05-13,2024-10-22,United Arab Emirates,UAE Resident,Expired,Verified
DOC000382,CUST00191,Passport,P9674320,2017-04-17,2027-04-15,Jordan,UAE Resident,Valid,Verified
DOC000383,CUST00192,Emirates ID,784-1917-8839101-6,2022-02-02,2025-10-02,United Arab Emirates,UAE Resident,Expired,Verified
DOC000384,CUST00192,Passport,P1567905,2020-03-27,2030-03-25,Bangladesh,UAE Resident,Valid,Verified
DOC000385,CUST00193,Emirates ID,784-1945-1132511-3,2021-03-04,2025-09-13,United Arab Emirates,UAE Resident,Expired,Verified
DOC000386,CUST00193,Passport,P6648416,2019-10-02,2029-09-29,Pakistan,UAE Resident,Valid,Verified
DOC000387,CUST00194,Emirates ID,784-2016-7006319-5,2021-02-14,2023-03-04,United Arab Emirates,UAE Resident,Expired,Verified
DOC000388,CUST00194,Passport,P4123258,2022-02-17,2032-02-15,Nepal,UAE Resident,Valid,Verified
DOC000389,CUST00195,Emirates ID,784-1958-8297560-7,2024-12-03,2029-05-18,United Arab Emirates,UAE Resident,Valid,Verified
DOC000390,CUST00195,Passport,P5237501,2018-09-24,2028-09-21,India,UAE Resident,Valid,Verified
DOC000391,CUST00196,Emirates ID,784-1986-7730232-5,2023-10-15,2027-06-29,United Arab Emirates,UAE Resident,Valid,Verified
DOC000392,CUST00196,Passport,P4930952,2025-11-02,2035-10-31,Jordan,UAE Resident,Valid,Verified
DOC000393,CUST00197,Emirates ID,784-1953-8145319-5,2025-09-07,2027-04-15,United Arab Emirates,UAE Resident,Valid,Pending
DOC000394,CUST00197,Passport,P1479076,2020-06-29,2030-06-27,Nepal,UAE Resident,Valid,Verified
DOC000395,CUST00198,Emirates ID,784-2013-9792694-4,2021-11-12,2024-07-19,United Arab Emirates,UAE Resident,Expired,Pending
DOC000396,CUST00198,Passport,P3341247,2022-05-15,2032-05-12,Philippines,UAE Resident,Valid,Verified
DOC000397,CUST00199,Emirates ID,784-1911-6188748-3,2023-09-26,2025-01-13,United Arab Emirates,UAE Resident,Expired,Verified
DOC000398,CUST00199,Passport,P7643674,2021-02-21,2031-02-19,Jordan,UAE Resident,Valid,Verified
DOC000399,CUST00200,Emirates ID,784-1918-4362263-3,2020-01-04,2024-09-12,United Arab Emirates,UAE Resident,Expired,Verified
DOC000400,CUST00200,Passport,P4096967,2016-11-25,2026-11-23,Sri Lanka,UAE Resident,Valid,Verified
DOC000401,CUST00201,Emirates ID,784-1911-5105930-3,2022-04-12,2025-09-22,United Arab Emirates,UAE Resident,Expired,Verified
DOC000402,CUST00201,Passport,P7279004,2025-06-25,2035-06-23,Sri Lanka,UAE Resident,Valid,Verified
DOC000403,CUST00202,Emirates ID,784-1912-8898724-9,2021-10-14,2024-09-18,United Arab Emirates,UAE Resident,Expired,Verified
DOC000404,CUST00202,Passport,P4565022,2023-11-02,2033-10-30,United Kingdom,UAE Resident,Valid,Pending
DOC000405,CUST00203,Emirates ID,784-1990-5072535-2,2024-03-21,2027-10-26,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000406,CUST00203,Passport,P3240199,2019-07-27,2029-07-24,United Arab Emirates,UAE Citizen,Valid,Verified
